what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1296086260781
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1296086260843
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1296086260843
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1296086260843
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1296086260843
stopped,bundle,com.google.appengine.eclipse.sdkbundle.1.4.0,1.4.0.v201012021502,"com.google.appengine.eclipse.sdkbundle.1.4.0",1296086260843
stopped,bundle,com.google.gdt.eclipse.maven,1.4.2.v201012211742,"com.google.gdt.eclipse.maven",1296086260843
stopped,bundle,com.google.gdt.eclipse.suite,1.4.2.v201012211742,"com.google.gdt.eclipse.suite",1296086260843
stopped,bundle,com.google.appengine.eclipse.core,1.4.2.v201012211742,"com.google.appengine.eclipse.core",1296086260843
stopped,bundle,com.google.gwt.eclipse.oophm,1.4.2.v201012211742,"com.google.gwt.eclipse.oophm",1296086260843
stopped,bundle,com.google.gwt.eclipse.sdkbundle.2.1.1,2.1.1.v201012170127,"com.google.gwt.eclipse.sdkbundle.2.1.1",1296086260859
stopped,bundle,com.google.gwt.eclipse.core,1.4.2.v201012211742,"com.google.gwt.eclipse.core",1296086260859
stopped,bundle,com.google.gdt.eclipse.core,1.4.2.v201012211742,"com.google.gdt.eclipse.core",1296086260859
stopped,bundle,com.google.gdt.eclipse.platform,1.4.2.v201012211742,"com.google.gdt.eclipse.platform",1296086260859
stopped,bundle,com.google.gdt.eclipse.platform.e36,1.4.2.v201012211742,"com.google.gdt.eclipse.platform.e36",1296086260859
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1296086260859
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1296086260859
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1296086260859
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1296086260859
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1296086260859
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1296086260859
stopped,bundle,com.google.gdt.eclipse.platform.shared,1.4.2.v201012211742,"com.google.gdt.eclipse.platform.shared",1296086260859
stopped,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1296086260859
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1296086260859
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1296086260875
stopped,bundle,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.ui",1296086260875
stopped,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1296086260875
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1296086260875
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1297709386984
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1297709386984
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1297709386984
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1297709386984
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1297709386984
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1297709386984
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1297709386984
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1297709386984
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1297709386984
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1297709386984
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1297709386984
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1297709386984
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1297709386984
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1297709386984
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1297709386984
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1297709387000
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1297709387000
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1297709387000
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1297709387000
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1297709387000
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1297709387000
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1297709387000
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1297709387000
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1297709387000
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1297709387000
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1297709387000
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1297709387000
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1297709387000
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1297709387000
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1297709387000
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1297709387000
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1297709387000
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1297709387000
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1297709387015
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1297709387015
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1297709387015
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1297709387015
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1297709387015
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1297709387015
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1297709387015
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1297709387015
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1297709387015
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1297709387015
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1297709387015
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1297709387015
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1297709387015
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1297709387015
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1297709387031
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1297709387031
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1297709387031
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1297709387031
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1297709387031
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1297709387031
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1297709387031
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1297709387031
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1297709387031
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1297709387031
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1297709387031
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1297709387031
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1297709387031
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1297709387031
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1297709387031
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1297709387031
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1297709387031
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1297709387031
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1297709387031
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1297709387046
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1297709387046
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1297709387046
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1297709387046
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1297709387046
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1297709387046
started,bundle,com.google.appengine.eclipse.core,1.4.2.v201012211742,"com.google.appengine.eclipse.core",1297709387046
started,bundle,com.google.gdt.eclipse.core,1.4.2.v201012211742,"com.google.gdt.eclipse.core",1297709387046
started,bundle,com.google.gdt.eclipse.maven,1.4.2.v201012211742,"com.google.gdt.eclipse.maven",1297709387046
started,bundle,com.google.gdt.eclipse.platform.e36,1.4.2.v201012211742,"com.google.gdt.eclipse.platform.e36",1297709387046
started,bundle,com.google.gdt.eclipse.platform.shared,1.4.2.v201012211742,"com.google.gdt.eclipse.platform.shared",1297709387046
started,bundle,com.google.gdt.eclipse.suite,1.4.2.v201012211742,"com.google.gdt.eclipse.suite",1297709387046
started,bundle,com.google.gwt.eclipse.core,1.4.2.v201012211742,"com.google.gwt.eclipse.core",1297709387046
os,sysinfo,,,"win32",1297709387062
arch,sysinfo,,,"x86",1297709387062
ws,sysinfo,,,"win32",1297709387062
locale,sysinfo,,,"en_US",1297709387062
processors,sysinfo,,,"2",1297709387062
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1297709387062
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1297709387062
java.specification.name,sysinfo,,,"Java Platform API Specification",1297709387062
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1297709387062
java.specification.version,sysinfo,,,"1.6",1297709387062
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1297709387062
java.version,sysinfo,,,"1.6.0_23",1297709387062
java.vm.info,sysinfo,,,"mixed mode, sharing",1297709387062
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1297709387062
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1297709387062
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1297709387062
java.vm.specification.version,sysinfo,,,"1.0",1297709387062
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1297709387062
java.vm.version,sysinfo,,,"19.0-b09",1297709387062
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1297709388109
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297709388375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297709391640
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297709392312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297709405703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297709419078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297709421093
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1297709421093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297709867406
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1297709871828
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1297709871875
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1297709871890
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297709879312
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1297709879328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297709880406
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297709880406
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297709880562
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297709888265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297709889078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297709889078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297709890875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297710267265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297710268328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297710269468
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297710269531
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1297710269937
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1297710269984
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1297710269984
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1297710269984
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1297710269984
stopped,bundle,com.google.appengine.eclipse.sdkbundle.1.4.0,1.4.0.v201012021502,"com.google.appengine.eclipse.sdkbundle.1.4.0",1297710270000
stopped,bundle,com.google.gdt.eclipse.maven,1.4.2.v201012211742,"com.google.gdt.eclipse.maven",1297710270000
stopped,bundle,com.google.gdt.eclipse.suite,1.4.2.v201012211742,"com.google.gdt.eclipse.suite",1297710270000
stopped,bundle,com.google.appengine.eclipse.core,1.4.2.v201012211742,"com.google.appengine.eclipse.core",1297710270000
stopped,bundle,com.google.gwt.eclipse.oophm,1.4.2.v201012211742,"com.google.gwt.eclipse.oophm",1297710270000
stopped,bundle,com.google.gwt.eclipse.sdkbundle.2.1.1,2.1.1.v201012170127,"com.google.gwt.eclipse.sdkbundle.2.1.1",1297710270000
stopped,bundle,com.google.gwt.eclipse.core,1.4.2.v201012211742,"com.google.gwt.eclipse.core",1297710270000
stopped,bundle,com.google.gdt.eclipse.core,1.4.2.v201012211742,"com.google.gdt.eclipse.core",1297710270000
stopped,bundle,com.google.gdt.eclipse.platform,1.4.2.v201012211742,"com.google.gdt.eclipse.platform",1297710270000
stopped,bundle,com.google.gdt.eclipse.platform.e36,1.4.2.v201012211742,"com.google.gdt.eclipse.platform.e36",1297710270000
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1297710270000
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1297710270000
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1297710270000
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1297710270000
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1297710270015
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1297710270015
stopped,bundle,com.google.gdt.eclipse.platform.shared,1.4.2.v201012211742,"com.google.gdt.eclipse.platform.shared",1297710270015
stopped,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1297710270015
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1297710270015
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1297710290328
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1297710290328
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1297710290328
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1297710290328
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1297710290343
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1297710290343
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1297710290343
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1297710290343
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1297710290359
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1297710290359
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1297710290359
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1297710290359
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1297710290359
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1297710290359
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1297710290359
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1297710290359
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1297710290359
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1297710290359
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1297710290359
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1297710290359
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1297710290359
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1297710290359
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1297710290359
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1297710290359
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1297710290359
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1297710290375
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1297710290375
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1297710290375
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1297710290375
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1297710290375
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1297710290375
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1297710290375
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1297710290375
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1297710290375
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1297710290375
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1297710290375
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1297710290375
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1297710290375
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1297710290375
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1297710290375
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1297710290375
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1297710290375
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1297710290375
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1297710290390
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1297710290390
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1297710290390
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1297710290390
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1297710290390
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1297710290390
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1297710290390
